"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","GFCF","TOT","AGRWTH","Q","2011-Q1",-5.795850927,
"ESP","GFCF","TOT","AGRWTH","Q","2011-Q2",-7.98379409,
"ESP","GFCF","TOT","AGRWTH","Q","2011-Q3",-7.467423989,
"ESP","GFCF","TOT","AGRWTH","Q","2011-Q4",-9.035599925,
"ESP","GFCF","TOT","AGRWTH","Q","2012-Q1",-6.487634712,
"ESP","GFCF","TOT","AGRWTH","Q","2012-Q2",-6.881437651,
"ESP","GFCF","TOT","AGRWTH","Q","2012-Q3",-8.990792562,
"ESP","GFCF","TOT","AGRWTH","Q","2012-Q4",-7.328184209,
"ESP","GFCF","TOT","AGRWTH","Q","2013-Q1",-6.827275759,
"ESP","GFCF","TOT","AGRWTH","Q","2013-Q2",-6.067737863,
"ESP","GFCF","TOT","AGRWTH","Q","2013-Q3",-2.12700302,
"ESP","GFCF","TOT","AGRWTH","Q","2013-Q4",0.18769272,
"ESP","GFCF","TOT","AGRWTH","Q","2014-Q1",3.802451463,
"ESP","GFCF","TOT","AGRWTH","Q","2014-Q2",5.518985035,
"ESP","GFCF","TOT","AGRWTH","Q","2014-Q3",3.832988019,
"ESP","GFCF","TOT","AGRWTH","Q","2014-Q4",3.198180115,
"ESP","GFCF","TOT","AGRWTH","Q","2015-Q1",2.562058266,
"ESP","GFCF","TOT","AGRWTH","Q","2015-Q2",5.061952251,
"ESP","GFCF","TOT","AGRWTH","Q","2015-Q3",5.682557585,
"ESP","GFCF","TOT","AGRWTH","Q","2015-Q4",6.176521438,
"ESP","GFCF","TOT","AGRWTH","Q","2016-Q1",3.42248461,
"ESP","GFCF","TOT","AGRWTH","Q","2016-Q2",1.840931972,
"ESP","GFCF","TOT","AGRWTH","Q","2016-Q3",1.48996429,
"ESP","GFCF","TOT","AGRWTH","Q","2016-Q4",2.690820273,
"ESP","GFCF","TOT","AGRWTH","Q","2017-Q1",5.253321416,
"ESP","GFCF","TOT","AGRWTH","Q","2017-Q2",5.30191458,
"ESP","GFCF","TOT","AGRWTH","Q","2017-Q3",8.400064709,
"ESP","GFCF","TOT","AGRWTH","Q","2017-Q4",8.279156426,
"ESP","GFCF","TOT","AGRWTH","Q","2018-Q1",5.519956767,
"ESP","GFCF","TOT","AGRWTH","Q","2018-Q2",8.795861673,
"ESP","GFCF","TOT","AGRWTH","Q","2018-Q3",6.342573593,
"ESP","GFCF","TOT","AGRWTH","Q","2018-Q4",4.720935767,
"ESP","GFCF","TOT","AGRWTH","Q","2019-Q1",7.504755634,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2019-Q2",3.536082837,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2019-Q3",4.355681858,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2019-Q4",2.852747867,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2020-Q1",-2.911101659,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2020-Q2",-22.248868932,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2020-Q3",-7.32908605,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2020-Q4",-5.720598232,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2021-Q1",-3.259498107,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2021-Q2",20.615579813,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2021-Q3",0.308367647,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2021-Q4",2.756246169,"P"
"ESP","GFCF","TOT","AGRWTH","Q","2022-Q1",6.780305775,"P"
"ESP","GFCF","TOT","QGRWTH","Q","1960-Q2",1.910989273,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1960-Q3",3.22486012,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1960-Q4",4.431696294,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1961-Q1",5.495682891,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1961-Q2",4.521093903,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1961-Q3",3.666967872,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1961-Q4",2.901988251,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1962-Q1",2.202793915,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1962-Q2",2.323197102,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1962-Q3",2.434483123,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1962-Q4",2.536759199,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1963-Q1",2.630206626,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1963-Q2",2.912953987,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1963-Q3",3.170810237,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1963-Q4",3.403146095,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1964-Q1",3.610136495,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1964-Q2",3.736963927,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1964-Q3",3.845834488,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1964-Q4",3.937933117,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1965-Q1",4.01432328,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1965-Q2",3.876910146,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1965-Q3",3.749053181,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1965-Q4",3.629853816,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1966-Q1",3.518371316,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1966-Q2",2.764559555,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1966-Q3",2.073062013,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1966-Q4",1.426325636,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1967-Q1",-0.885948435,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1967-Q2",3.645421503,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1967-Q3",2.274985619,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1967-Q4",0.694367508,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1968-Q1",1.819139094,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1968-Q2",4.065119303,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1968-Q3",0.147854604,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1968-Q4",6.593963757,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1969-Q1",0.181553425,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1969-Q2",2.322976628,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1969-Q3",2.475915831,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1969-Q4",2.335053025,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1970-Q1",2.183159047,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1970-Q2",-1.423215242,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1970-Q3",-1.630055111,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1970-Q4",-1.696520161,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1971-Q1",-1.94252689,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1971-Q2",0.245579568,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1971-Q3",0.947248081,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1971-Q4",2.944507361,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1972-Q1",4.494735188,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1972-Q2",4.970672282,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1972-Q3",3.4314779,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1972-Q4",3.144479845,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1973-Q1",3.639538007,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1973-Q2",2.779577556,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1973-Q3",1.695770031,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1973-Q4",2.367964295,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1974-Q1",2.379798958,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1974-Q2",1.052818359,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1974-Q3",-0.128767925,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1974-Q4",-1.224872531,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1975-Q1",-2.08259167,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1975-Q2",-1.8178513,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1975-Q3",-0.419675369,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1975-Q4",-0.762317942,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1976-Q1",0.12490632,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1976-Q2",0.343063872,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1976-Q3",0.118107789,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1976-Q4",0.012417733,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1977-Q1",-0.062080954,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1977-Q2",-0.96906448,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1977-Q3",-0.558273742,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1977-Q4",0.056771589,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1978-Q1",-0.290001261,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1978-Q2",-1.188669702,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1978-Q3",-1.38213463,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1978-Q4",-1.524785881,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1979-Q1",-1.713118535,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1979-Q2",-0.978749078,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1979-Q3",-0.047390156,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1979-Q4",0.596044432,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1980-Q1",2.276539024,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1980-Q2",-1.324635559,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1980-Q3",-2.529681597,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1980-Q4",2.200844349,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1981-Q1",-2.078959843,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1981-Q2",0.857538036,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1981-Q3",0.411409764,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1981-Q4",-1.679868888,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1982-Q1",1.680788998,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1982-Q2",-0.259562842,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1982-Q3",0.438296124,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1982-Q4",0.668212191,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1983-Q1",0.243836359,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1983-Q2",-1.337837838,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1983-Q3",-0.719079578,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1983-Q4",-3.097192523,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1984-Q1",-0.07118451,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1984-Q2",-3.027496794,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1984-Q3",0.675824579,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1984-Q4",0.839109814,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1985-Q1",3.039073806,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1985-Q2",0.112359551,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1985-Q3",4.264870932,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1985-Q4",4.386437029,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1986-Q1",2.184841454,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1986-Q2",2.024597919,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1986-Q3",0.630563798,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1986-Q4",2.739894336,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1987-Q1",3.360440086,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1987-Q2",4.090015041,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1987-Q3",2.578780637,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1987-Q4",4.188112911,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1988-Q1",2.444097764,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1988-Q2",3.736040609,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1988-Q3",2.794088863,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1988-Q4",3.365544818,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1989-Q1",3.624389795,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1989-Q2",2.662103906,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1989-Q3",1.857142857,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1989-Q4",0.629011008,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1990-Q1",0.34632766,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1990-Q2",3.034639505,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1990-Q3",2.651143791,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1990-Q4",1.193839787,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1991-Q1",-1.907271226,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1991-Q2",1.367062219,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1991-Q3",-1.214158592,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1991-Q4",1.004884298,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1992-Q1",2.049229062,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1992-Q2",-5.278489863,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1992-Q3",-2.517734859,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1992-Q4",-5.863795062,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1993-Q1",-2.22083203,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1993-Q2",0.653505164,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1993-Q3",0.458569807,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1993-Q4",-2.033806382,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1994-Q1",-1.25023067,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1994-Q2",2.985283812,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1994-Q3",2.944111776,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1994-Q4",2.190102675,"E"
"ESP","GFCF","TOT","QGRWTH","Q","1995-Q1",2.974796591,
"ESP","GFCF","TOT","QGRWTH","Q","1995-Q2",0.917248255,
"ESP","GFCF","TOT","QGRWTH","Q","1995-Q3",0.146780704,
"ESP","GFCF","TOT","QGRWTH","Q","1995-Q4",0.011274275,
"ESP","GFCF","TOT","QGRWTH","Q","1996-Q1",0.797565031,
"ESP","GFCF","TOT","QGRWTH","Q","1996-Q2",0.520046972,
"ESP","GFCF","TOT","QGRWTH","Q","1996-Q3",1.855251446,
"ESP","GFCF","TOT","QGRWTH","Q","1996-Q4",-0.032769874,
"ESP","GFCF","TOT","QGRWTH","Q","1997-Q1",2.39025323,
"ESP","GFCF","TOT","QGRWTH","Q","1997-Q2",1.123205805,
"ESP","GFCF","TOT","QGRWTH","Q","1997-Q3",1.181964488,
"ESP","GFCF","TOT","QGRWTH","Q","1997-Q4",2.315454617,
"ESP","GFCF","TOT","QGRWTH","Q","1998-Q1",3.797242539,
"ESP","GFCF","TOT","QGRWTH","Q","1998-Q2",1.691669327,
"ESP","GFCF","TOT","QGRWTH","Q","1998-Q3",4.246945772,
"ESP","GFCF","TOT","QGRWTH","Q","1998-Q4",2.274359034,
"ESP","GFCF","TOT","QGRWTH","Q","1999-Q1",-0.01132272,
"ESP","GFCF","TOT","QGRWTH","Q","1999-Q2",5.175069076,
"ESP","GFCF","TOT","QGRWTH","Q","1999-Q3",1.726996705,
"ESP","GFCF","TOT","QGRWTH","Q","1999-Q4",2.53169916,
"ESP","GFCF","TOT","QGRWTH","Q","2000-Q1",0.082581498,
"ESP","GFCF","TOT","QGRWTH","Q","2000-Q2",2.673432762,
"ESP","GFCF","TOT","QGRWTH","Q","2000-Q3",1.774054206,
"ESP","GFCF","TOT","QGRWTH","Q","2000-Q4",1.435170562,
"ESP","GFCF","TOT","QGRWTH","Q","2001-Q1",0.391179962,
"ESP","GFCF","TOT","QGRWTH","Q","2001-Q2",1.180598635,
"ESP","GFCF","TOT","QGRWTH","Q","2001-Q3",0.070890732,
"ESP","GFCF","TOT","QGRWTH","Q","2001-Q4",0.817537814,
"ESP","GFCF","TOT","QGRWTH","Q","2002-Q1",1.933266232,
"ESP","GFCF","TOT","QGRWTH","Q","2002-Q2",-0.018630647,
"ESP","GFCF","TOT","QGRWTH","Q","2002-Q3",1.615578124,
"ESP","GFCF","TOT","QGRWTH","Q","2002-Q4",1.331328394,
"ESP","GFCF","TOT","QGRWTH","Q","2003-Q1",1.491186796,
"ESP","GFCF","TOT","QGRWTH","Q","2003-Q2",2.255625691,
"ESP","GFCF","TOT","QGRWTH","Q","2003-Q3",1.674019565,
"ESP","GFCF","TOT","QGRWTH","Q","2003-Q4",2.183271305,
"ESP","GFCF","TOT","QGRWTH","Q","2004-Q1",-0.548841893,
"ESP","GFCF","TOT","QGRWTH","Q","2004-Q2",1.157747287,
"ESP","GFCF","TOT","QGRWTH","Q","2004-Q3",1.773469694,
"ESP","GFCF","TOT","QGRWTH","Q","2004-Q4",1.142585489,
"ESP","GFCF","TOT","QGRWTH","Q","2005-Q1",2.324186778,
"ESP","GFCF","TOT","QGRWTH","Q","2005-Q2",1.831055074,
"ESP","GFCF","TOT","QGRWTH","Q","2005-Q3",1.997231253,
"ESP","GFCF","TOT","QGRWTH","Q","2005-Q4",0.272978207,
"ESP","GFCF","TOT","QGRWTH","Q","2006-Q1",3.201423531,
"ESP","GFCF","TOT","QGRWTH","Q","2006-Q2",1.825898581,
"ESP","GFCF","TOT","QGRWTH","Q","2006-Q3",0.992821582,
"ESP","GFCF","TOT","QGRWTH","Q","2006-Q4",1.301195151,
"ESP","GFCF","TOT","QGRWTH","Q","2007-Q1",1.491017117,
"ESP","GFCF","TOT","QGRWTH","Q","2007-Q2",0.607716325,
"ESP","GFCF","TOT","QGRWTH","Q","2007-Q3",-0.170407315,
"ESP","GFCF","TOT","QGRWTH","Q","2007-Q4",0.414949276,
"ESP","GFCF","TOT","QGRWTH","Q","2008-Q1",-1.257670407,
"ESP","GFCF","TOT","QGRWTH","Q","2008-Q2",-1.122526104,
"ESP","GFCF","TOT","QGRWTH","Q","2008-Q3",-2.982560444,
"ESP","GFCF","TOT","QGRWTH","Q","2008-Q4",-4.676306229,
"ESP","GFCF","TOT","QGRWTH","Q","2009-Q1",-7.803220474,
"ESP","GFCF","TOT","QGRWTH","Q","2009-Q2",-6.688913238,
"ESP","GFCF","TOT","QGRWTH","Q","2009-Q3",0.042700827,
"ESP","GFCF","TOT","QGRWTH","Q","2009-Q4",-1.136424265,
"ESP","GFCF","TOT","QGRWTH","Q","2010-Q1",-2.014750854,
"ESP","GFCF","TOT","QGRWTH","Q","2010-Q2",0.143198091,
"ESP","GFCF","TOT","QGRWTH","Q","2010-Q3",-1.235609005,
"ESP","GFCF","TOT","QGRWTH","Q","2010-Q4",-1.455247429,
"ESP","GFCF","TOT","QGRWTH","Q","2011-Q1",-3.347146355,
"ESP","GFCF","TOT","QGRWTH","Q","2011-Q2",-2.182682751,
"ESP","GFCF","TOT","QGRWTH","Q","2011-Q3",-0.681369912,
"ESP","GFCF","TOT","QGRWTH","Q","2011-Q4",-3.125313434,
"ESP","GFCF","TOT","QGRWTH","Q","2012-Q1",-0.639844284,
"ESP","GFCF","TOT","QGRWTH","Q","2012-Q2",-2.594614872,
"ESP","GFCF","TOT","QGRWTH","Q","2012-Q3",-2.931170971,
"ESP","GFCF","TOT","QGRWTH","Q","2012-Q4",-1.355551147,
"ESP","GFCF","TOT","QGRWTH","Q","2013-Q1",-0.102784109,
"ESP","GFCF","TOT","QGRWTH","Q","2013-Q2",-1.800572604,
"ESP","GFCF","TOT","QGRWTH","Q","2013-Q3",1.141152085,
"ESP","GFCF","TOT","QGRWTH","Q","2013-Q4",0.977389424,
"ESP","GFCF","TOT","QGRWTH","Q","2014-Q1",3.501494268,
"ESP","GFCF","TOT","QGRWTH","Q","2014-Q2",-0.176693674,
"ESP","GFCF","TOT","QGRWTH","Q","2014-Q3",-0.474895307,
"ESP","GFCF","TOT","QGRWTH","Q","2014-Q4",0.360039908,
"ESP","GFCF","TOT","QGRWTH","Q","2015-Q1",2.863502766,
"ESP","GFCF","TOT","QGRWTH","Q","2015-Q2",2.256444734,
"ESP","GFCF","TOT","QGRWTH","Q","2015-Q3",0.113003637,
"ESP","GFCF","TOT","QGRWTH","Q","2015-Q4",0.829126134,
"ESP","GFCF","TOT","QGRWTH","Q","2016-Q1",0.195399959,
"ESP","GFCF","TOT","QGRWTH","Q","2016-Q2",0.692723358,
"ESP","GFCF","TOT","QGRWTH","Q","2016-Q3",-0.2320092,
"ESP","GFCF","TOT","QGRWTH","Q","2016-Q4",2.022162905,
"ESP","GFCF","TOT","QGRWTH","Q","2017-Q1",2.695631491,
"ESP","GFCF","TOT","QGRWTH","Q","2017-Q2",0.739210994,
"ESP","GFCF","TOT","QGRWTH","Q","2017-Q3",2.703324073,
"ESP","GFCF","TOT","QGRWTH","Q","2017-Q4",1.908368466,
"ESP","GFCF","TOT","QGRWTH","Q","2018-Q1",0.078712772,
"ESP","GFCF","TOT","QGRWTH","Q","2018-Q2",3.866695932,
"ESP","GFCF","TOT","QGRWTH","Q","2018-Q3",0.387419434,
"ESP","GFCF","TOT","QGRWTH","Q","2018-Q4",0.354348665,
"ESP","GFCF","TOT","QGRWTH","Q","2019-Q1",2.739127395,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2019-Q2",0.03232667,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2019-Q3",1.182093411,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2019-Q4",-1.090957992,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2020-Q1",-3.018354861,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2020-Q2",-19.891700547,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2020-Q3",20.598079321,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2020-Q4",0.62580493,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2021-Q1",-0.486714497,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2021-Q2",-0.121368017,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2021-Q3",0.293813592,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2021-Q4",3.081430044,"P"
"ESP","GFCF","TOT","QGRWTH","Q","2022-Q1",3.410346824,"P"
"SWE","GFCF","TOT","AGRWTH","Q","1961-Q1",10.022362356,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1961-Q2",4.120166162,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1961-Q3",10.386111448,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1961-Q4",7.665843394,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1962-Q1",6.75663784,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1962-Q2",8.424690256,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1962-Q3",6.266661481,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1962-Q4",4.060578344,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1963-Q1",7.200348973,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1963-Q2",5.910232033,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1963-Q3",5.922238114,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1963-Q4",8.005163712,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1964-Q1",7.264494899,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1964-Q2",8.860471234,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1964-Q3",6.720612852,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1964-Q4",7.429077146,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1965-Q1",6.455697487,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1965-Q2",5.500316282,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1965-Q3",2.910022435,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1965-Q4",1.39359646,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1966-Q1",-0.845893113,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1966-Q2",3.935779817,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1966-Q3",7.478364205,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1966-Q4",7.742195834,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1967-Q1",8.319545553,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1967-Q2",3.700750856,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1967-Q3",7.223064174,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1967-Q4",2.33714556,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1968-Q1",4.638906135,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1968-Q2",0.036189305,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1968-Q3",-1.227870014,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1968-Q4",-0.705986638,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1969-Q1",0.419947061,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1969-Q2",4.604534707,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1969-Q3",4.352457696,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1969-Q4",7.935151761,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1970-Q1",3.415225527,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1970-Q2",4.928898561,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1970-Q3",2.492954991,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1970-Q4",2.232299614,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1971-Q1",0.895253228,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1971-Q2",-3.926303291,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1971-Q3",-2.523271262,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1971-Q4",3.259624934,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1972-Q1",6.816201319,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1972-Q2",7.766950869,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1972-Q3",4.396964811,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1972-Q4",-1.892507934,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1973-Q1",2.635518623,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1973-Q2",2.533316716,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1973-Q3",0.070036698,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1973-Q4",5.412137526,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1974-Q1",-7.321005719,"E"
"SWE","GFCF","TOT","AGRWTH","Q","1974-Q2",-0.097617281,"E"
